delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,cost_per_km,total_delivery_time_minutes,cost_per_minute,satisfaction_per_pound,customer_id,is_high_risk,override_intensity,has_proof_issue,service_quality_score
DL00720,O01179,D097,V102,H06,2025-10-13 21:10:00,2025-10-14 08:32:17.261543,Delayed,9.37,1,0,3.0,9.84,1.0501600853788688,682.2876923833334,0.014422068739987677,0.3048780487804878,C0207,0,0.10672358591248667,0,61.23
DL00721,O00742,D086,V017,H04,2025-08-27 17:58:00,2025-08-28 08:37:04.718105,Delayed,29.21,1,0,3.51,23.07,0.7897980143786374,879.0786350833333,0.02624338606274176,0.15214564369310793,C0017,0,0.034234851078397806,0,65.28
DL00722,O00289,D097,V083,H04,2024-08-24 02:33:00,2024-08-25 00:27:20.637871,OnTime,16.76,0,0,4.24,19.9,1.1873508353221955,1314.3439645166666,0.015140633302423216,0.21306532663316585,C0574,1,0.0,0,95.25
DL00723,O00477,D050,V108,H03,2025-10-29 14:40:00,2025-10-30 01:19:52.481280,Delayed,6.67,2,1,3.25,17.41,2.610194902548726,639.874688,0.027208452414982855,0.18667432510051693,C0441,0,0.29985007496251875,1,60.5
DL00724,O00024,D003,V042,H01,2024-10-10 07:43:00,2024-10-10 10:21:10.389885,OnTime,17.9,0,0,4.76,14.39,0.8039106145251398,158.17316475,0.09097624127799465,0.33078526754690757,C0397,0,0.0,0,98.5
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27.980617,Failed,13.65,1,0,2.1,12.34,0.904029304029304,980.4663436166667,0.012585847622755907,0.17017828200972449,C0492,1,0.07326007326007326,0,56.01
DL00726,O00085,D045,V023,H03,2024-03-02 09:54:00,2024-03-02 12:02:36.698020,OnTime,14.37,0,0,5.0,2.5,0.17397355601948505,128.61163366666668,0.01943836594502372,2.0,C0505,0,0.0,0,100.0
DL00727,O00520,D164,V080,H08,2024-07-07 13:40:00,2024-07-07 21:11:10.422460,Delayed,5.25,0,0,3.43,3.23,0.6152380952380953,451.17370766666664,0.007159105118745901,1.061919504643963,C0539,0,0.0,0,65.19
DL00728,O00951,D128,V093,H01,2024-04-30 16:16:00,2024-05-01 02:12:49.323509,Delayed,11.96,0,1,4.54,8.65,0.7232441471571907,596.8220584833333,0.01449343213282315,0.5248554913294797,C0199,1,0.0,1,72.12
DL00729,O00638,D004,V060,H04,2025-05-26 13:22:00,2025-05-26 17:18:46.459421,OnTime,5.33,1,0,4.2,9.65,1.8105065666041276,236.77432368333334,0.04075610838997096,0.43523316062176165,C0257,1,0.18761726078799248,0,92.77
DL00730,O00191,D170,V025,H05,2025-04-02 03:32:00,2025-04-02 14:46:58.691974,OnTime,8.68,1,0,4.06,5.48,0.631336405529954,674.9781995666667,0.008118780730278606,0.7408759124087589,C0641,0,0.1152073732718894,0,92.76
DL00731,O00386,D158,V042,H05,2024-12-16 21:08:00,2024-12-17 15:02:20.510372,Failed,18.68,3,1,3.05,12.76,0.683083511777302,1074.3418395333333,0.0118770390675119,0.2390282131661442,C0250,1,0.16059957173447537,1,60.91
DL00732,O00748,D024,V076,H01,2025-07-23 06:45:00,2025-07-24 15:06:33.826133,Failed,11.16,1,0,3.55,15.34,1.374551971326165,1941.5637688833333,0.007900847886558274,0.23142112125162972,C0412,1,0.08960573476702509,0,64.87
DL00733,O00252,D009,V114,H03,2024-03-10 16:48:00,2024-03-10 18:13:36.725392,OnTime,21.06,0,0,3.48,18.64,0.8850902184235518,85.61208986666666,0.21772625839446472,0.18669527896995708,C0232,0,0.0,0,90.5
DL00734,O00317,D106,V089,H02,2025-01-19 23:25:00,2025-01-20 05:14:31.689455,OnTime,12.54,0,0,3.99,12.79,1.0199362041467304,349.5281575833333,0.03659218784669916,0.311962470680219,C0094,0,0.0,0,93.69
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2024-12-28 07:08:00.000000,OnTime,13.27,0,0,3.68,10.58,0.7972871137905049,-92.0,,0.34782608695652173,C0622,0,0.0,0,91.75
DL00736,O00732,D123,V100,H02,2025-06-05 11:32:00,2025-06-06 04:00:13.299805,Failed,13.5,0,0,2.19,13.81,1.022962962962963,988.2216634166666,0.013974597513126215,0.15858073859522084,C0579,1,0.0,0,57.44
DL00737,O00247,D146,V015,H01,2024-07-13 21:14:00,2024-07-13 23:35:31.680653,OnTime,15.68,1,0,4.03,10.54,0.6721938775510203,141.52801088333334,0.07447289009585885,0.3823529411764706,C0613,1,0.06377551020408163,0,93.18
DL00738,O01163,D071,V022,H06,2024-09-10 01:38:00,2024-09-10 14:25:27.358815,Delayed,7.16,0,0,3.63,8.91,1.244413407821229,767.45598025,0.011609786397257016,0.4074074074074074,C0399,0,0.0,0,66.44
DL00739,O00644,D087,V078,H08,2025-11-03 10:33:00,2025-11-04 00:52:43.389587,Delayed,7.6,1,0,3.28,15.7,2.0657894736842106,859.7231597833334,0.01826169252431992,0.2089171974522293,C0084,0,0.13157894736842105,0,62.69
DL00740,O00889,D029,V021,H02,2024-02-24 23:01:00,2024-02-25 01:20:53.758444,OnTime,15.64,0,0,3.98,11.85,0.7576726342710997,139.89597406666667,0.08470579714004454,0.3358649789029536,C0322,0,0.0,0,93.62
DL00741,O00689,D113,V091,H01,2025-09-29 16:16:00,2025-09-29 22:27:15.676429,Delayed,15.66,1,0,1.65,8.71,0.5561941251596425,371.2612738166667,0.023460567029948576,0.18943742824339838,C0349,0,0.06385696040868455,0,53.3
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,2024-11-04 02:59:58.168600,Delayed,13.55,0,1,2.51,15.1,1.1143911439114391,1013.9694766666667,0.014891967014273338,0.1662251655629139,C0178,1,0.0,1,59.44
DL00743,O00171,D158,V083,H03,2025-05-01 03:28:00,2025-05-01 03:30:56.577270,OnTime,33.77,0,0,5.0,13.64,0.4039087947882736,2.9429545,4.634798125489199,0.36656891495601174,C0447,0,0.0,0,100.0
DL00744,O00899,D052,V062,H06,2025-02-04 09:43:00,2025-02-04 23:30:54.825818,Delayed,25.36,5,0,1.64,13.11,0.5169558359621451,827.9137636333334,0.015834982549953306,0.12509534706331044,C0440,0,0.1971608832807571,0,51.66
DL00745,O00333,D092,V072,H07,2025-03-25 06:36:00,2025-03-25 23:16:54.876514,Failed,11.35,0,0,4.29,13.37,1.1779735682819383,1000.9146085666666,0.013357782857366978,0.32086761406133135,C0123,1,0.0,0,70.56
DL00746,O00431,D002,V097,H02,2025-03-29 13:29:00,2025-03-29 17:02:43.497442,OnTime,14.4,1,0,3.32,11.96,0.8305555555555556,213.72495736666667,0.05595977253831623,0.27759197324414714,C0425,0,0.06944444444444445,0,88.68
DL00747,O00482,D008,V085,H08,2025-11-10 04:00:00,2025-11-10 08:22:40.558319,OnTime,15.25,1,0,4.27,12.88,0.8445901639344263,262.67597198333334,0.04903379590736693,0.33152173913043476,C0268,1,0.06557377049180328,0,94.66
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17.676946,Delayed,32.739999999999995,1,0,,16.92,0.5167990226023215,806.2946157666667,0.02098488526295266,,C0552,0,0.03054367745876604,0,62.14
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47.067192,OnTime,13.64,1,0,4.27,10.07,0.7382697947214076,171.7844532,0.0586199729510796,0.42403177755710025,C0647,0,0.07331378299120234,0,94.57
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56.973662,Delayed,13.29,0,0,2.64,10.65,0.8013544018058691,1631.9495610333333,0.006525936986224337,0.24788732394366197,C0078,0,0.0,0,60.25
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2025-02-19 17:19:04.396738,OnTime,13.68,0,0,5.0,8.76,0.6403508771929824,286.0732789666667,0.03062152477729567,0.5707762557077626,C0145,1,0.0,0,100.0
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,2024-05-09 22:49:00.000000,OnTime,12.27,1,0,4.33,8.63,0.7033414832925836,-15.0,,0.5017381228273464,C0249,0,0.08149959250203749,0,94.84
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36.199347,OnTime,17.13,1,0,4.6,16.29,0.9509632224168126,453.60332245,0.035912435367568586,0.2823818293431553,C0474,0,0.05837711617046118,0,96.81
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,2025-03-21 13:30:56.020213,OnTime,1.2,1,0,4.18,7.11,5.925000000000001,-91.06632978333333,,0.5879043600562587,C0585,0,0.8333333333333334,0,84.98
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54.509466,Delayed,21.74,1,0,2.22,13.13,0.6039558417663294,971.9084911,0.013509502304213382,0.16907844630616908,C0047,0,0.04599816007359706,0,57.08
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 07:27:00.000000,OnTime,13.07,3,0,3.11,16.72,1.2792654934965568,-92.0,,0.18600478468899523,C0051,0,0.22953328232593725,0,85.46
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2025-10-18 21:07:10.495229,Delayed,12.69,1,1,5.0,6.5,0.5122143420015761,424.1749204833333,0.01532386684388003,0.7692307692307693,C0644,0,0.07880220646178093,1,74.06
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46.227061,Delayed,21.98,4,0,2.72,17.1,0.7779799818016379,947.7704510166667,0.01804234346160186,0.1590643274853801,C0587,0,0.18198362147406733,0,58.59
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,2025-10-08 18:32:38.817145,OnTime,6.57,0,0,4.47,11.36,1.7290715372907153,193.64695241666666,0.05866345872336215,0.39348591549295775,C0649,1,0.0,0,96.69
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,2024-07-24 15:40:22.678171,OnTime,12.22,0,0,4.2,14.58,1.193126022913257,1520.3779695166666,0.009589720643370696,0.2880658436213992,C0292,1,0.0,0,95.0
DL00761,O00810,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08.978231,OnTime,1.2,1,0,3.48,3.76,3.1333333333333333,682.1496371833333,0.005511987099378122,0.9255319148936171,C0408,0,0.8333333333333334,0,80.6
DL00762,O00864,D133,V002,H03,2024-08-04 01:29:00,2024-08-04 04:51:39.011458,OnTime,34.77,1,0,3.95,18.48,0.5314926660914581,202.65019096666666,0.09119162391038517,0.21374458874458874,C0246,1,0.02876042565429968,0,93.1
DL00763,O00837,D110,V059,H02,2024-04-18 19:06:00,2024-04-20 06:31:48.519667,Failed,16.1,0,1,3.96,13.38,0.831055900621118,2125.808661116667,0.0062940754004509585,0.2959641255605381,C0578,1,0.0,1,68.5
DL00764,O01187,D049,V004,H07,2025-11-17 02:29:00,2025-11-17 10:47:40.202073,Delayed,14.53,0,0,2.42,10.58,0.7281486579490709,498.67003455,0.02121643424904686,0.22873345935727787,C0451,0,0.0,0,58.88
DL00765,O00043,D126,V023,H06,2024-01-01 06:03:00,2024-01-01 15:35:48.325916,OnTime,16.23,1,0,4.81,15.76,0.9710412815773259,572.8054319333334,0.027513705564569866,0.3052030456852792,C0416,0,0.061614294516327786,0,98.08
DL00766,O00371,D082,V088,H07,2025-01-27 04:54:00,2025-01-27 12:48:47.192242,Failed,10.55,0,0,2.58,13.84,1.3118483412322275,474.78653736666666,0.029149941943934454,0.18641618497109827,C0530,1,0.0,0,59.88
DL00767,O00948,D096,V099,H02,2025-05-14 05:19:00,2025-05-14 14:53:57.043442,Delayed,5.39,2,0,3.98,3.62,0.6716141001855288,574.9507240333334,0.006296191740755381,1.0994475138121547,C0626,0,0.3710575139146568,0,64.22
DL00768,O00800,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35.264297,Delayed,14.84,0,0,1.74,20.01,1.3483827493261458,968.5877382833334,0.02065894416076805,0.08695652173913043,C0032,1,0.0,0,54.62
DL00769,O00957,D038,V048,H03,2024-02-28 03:47:00,2024-02-28 03:42:47.058541,OnTime,10.69,0,0,3.73,8.08,0.7558465855940132,-4.215690983333333,,0.46163366336633666,C0385,0,0.0,0,92.06
DL00770,O00217,D091,V077,H08,2024-01-22 08:17:00,2024-01-23 05:25:22.078025,OnTime,29.87,1,0,4.21,17.68,0.5918982256444593,1268.3679670833333,0.013939172589367674,0.23812217194570137,C0331,0,0.03347840642785403,0,94.66
DL00771,O00257,D003,V116,H01,2024-08-11 03:42:00,2024-08-11 07:16:26.127371,OnTime,11.52,2,0,4.78,14.84,1.2881944444444444,214.43545618333334,0.06920497320794011,0.3221024258760108,C0128,0,0.1736111111111111,0,96.56
DL00772,O01108,D135,V058,H07,2024-10-24 07:22:00,2024-10-24 12:22:16.408717,OnTime,15.77,0,0,4.48,12.1,0.7672796448953709,300.2734786166667,0.040296599139369976,0.37024793388429755,C0235,1,0.0,0,96.75
DL00773,O00080,D101,V050,H03,2025-11-13 05:00:00,2025-11-13 09:21:31.940911,OnTime,19.65,0,0,3.41,11.72,0.596437659033079,261.5323485166667,0.044812812130018864,0.2909556313993174,C0082,0,0.0,0,90.06
DL00774,O01180,D049,V032,H02,2024-09-07 21:42:00,2024-09-08 11:19:33.834567,Delayed,26.83,1,0,4.21,12.3,0.45844204248975035,817.56390945,0.015044695415034384,0.3422764227642276,C0197,1,0.03727171077152441,0,69.62
DL00775,O00153,D109,V040,H05,2025-02-09 09:08:00,2025-02-10 21:51:56.051970,Delayed,3.69,0,1,2.36,14.94,4.048780487804878,2203.9341995,0.006778786772939679,0.15796519410977242,C0378,0,0.0,1,58.5
DL00776,O00383,D036,V069,H02,2024-11-19 17:12:00,2024-11-19 15:56:11.367810,OnTime,15.59,0,0,4.41,14.25,0.914047466324567,-75.8105365,,0.30947368421052635,C0442,0,0.0,0,96.31
DL00777,O00316,D064,V088,H05,2025-07-31 14:43:00,2025-07-31 20:19:26.952510,OnTime,13.91,0,0,3.58,13.71,0.9856218547807334,336.4492085,0.04074909274158688,0.26112326768781907,C0094,0,0.0,0,91.12
DL00778,O00965,D143,V005,H08,2024-09-28 17:43:00,2024-09-29 14:06:23.080609,Failed,18.34,3,0,2.96,12.7,0.6924754634678298,1223.3846768166666,0.010381035696021874,0.23307086614173228,C0384,1,0.16357688113413305,0,60.31
DL00779,O01146,D127,V048,H08,2025-11-17 05:21:00,2025-11-17 11:08:16.099967,OnTime,6.04,1,0,4.27,15.07,2.4950331125827816,347.26833278333334,0.04339583710157192,0.28334439283344387,C0118,0,0.16556291390728478,0,93.47
DL00780,O01202,D155,V040,H01,2024-11-14 16:31:00,2024-11-14 23:40:12.695034,OnTime,12.72,0,0,3.64,15.59,1.22562893081761,429.2115839,0.036322412033576994,0.23348300192431046,C0459,0,0.0,0,91.5
DL00781,O00871,D082,V092,H02,2025-12-24 06:28:00,2025-12-25 04:08:15.868710,Failed,11.59,0,0,4.6,17.88,1.542709232096635,1300.2644785,0.013751048571769469,0.25727069351230425,C0298,1,0.0,0,72.5
DL00782,O00602,D019,V030,H07,2025-12-11 11:15:00,2025-12-12 05:39:43.350189,Delayed,16.3,0,0,3.47,13.54,0.8306748466257667,1104.72250315,0.012256471612909228,0.2562776957163959,C0257,1,0.0,0,65.44
DL00783,O00380,D099,V015,H07,2025-02-20 00:44:00,2025-02-20 20:49:44.816047,Failed,8.95,2,1,1.67,16.86,1.8837988826815644,1205.7469341166666,0.013983033688865798,0.09905100830367734,C0057,1,0.223463687150838,1,51.53
DL00784,O00073,D095,V039,H05,2025-03-31 05:10:00,2025-04-01 01:01:35.158033,Delayed,5.24,0,1,2.29,13.26,2.530534351145038,1191.5859672166666,0.011128026315191514,0.1726998491704374,C0331,0,0.0,1,58.06
DL00785,O00726,D099,V031,H01,2024-02-05 00:29:00,2024-02-05 02:55:03.780804,OnTime,18.6,1,0,4.22,17.03,0.9155913978494623,146.0630134,0.11659351401550642,0.24779800352319434,C0284,0,0.05376344086021505,0,94.49
DL00786,O00232,D083,V088,H06,2025-06-05 22:06:00,2025-06-06 00:04:10.671933,OnTime,15.42,0,0,5.0,14.69,0.9526588845654993,118.17786555,0.12430415739557245,0.34036759700476515,C0533,1,0.0,0,100.0
DL00787,O00102,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19.834138,OnTime,11.22,3,0,4.01,9.72,0.8663101604278075,34.33056896666667,0.28312959244682645,0.41255144032921803,C0253,1,0.267379679144385,0,90.64
DL00788,O00927,D108,V058,H05,2025-05-07 05:03:00,2025-05-08 00:15:39.140252,Failed,10.39,0,0,4.32,19.57,1.8835418671799806,1152.6523375333334,0.01697823303935655,0.22074603985692387,C0533,1,0.0,0,70.75
DL00789,O00536,D103,V031,H06,2025-11-03 11:23:00,2025-11-04 12:13:51.444514,Failed,15.28,3,1,3.03,11.56,0.7565445026178012,1490.8574085666667,0.0077539273263658144,0.2621107266435986,C0372,1,0.19633507853403143,1,60.36
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,2024-10-27 03:56:55.676864,Delayed,12.25,0,1,3.68,5.21,0.4253061224489796,905.9279477333333,0.005751009241999456,0.7063339731285989,C0056,1,0.0,1,66.75
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01.891025,OnTime,21.48,1,0,4.67,22.23,1.0349162011173185,173.03151708333334,0.12847370452918042,0.21007647323436796,C0121,0,0.04655493482309125,0,97.38
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,2025-12-31 14:37:51.118085,Failed,14.69,1,0,3.2,16.8,1.143635125936011,1018.8519680833333,0.01648914712468407,0.19047619047619047,C0471,1,0.06807351940095303,0,62.94
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347336,OnTime,17.36,2,0,4.7,14.29,0.8231566820276498,1369.1391222666666,0.010437215449911556,0.3289013296011197,C0378,0,0.1152073732718894,0,96.76
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2024-05-19 08:03:52.670590,Delayed,12.37,1,0,1.76,17.61,1.423605497170574,309.87784316666665,0.05682884526380457,0.09994321408290745,C0244,0,0.08084074373484236,0,53.79
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58.681244,OnTime,2.99,0,0,4.03,9.67,3.234113712374582,245.97802073333332,0.039312455524159705,0.4167528438469494,C0446,0,0.0,0,93.94
DL00796,O00860,D139,V098,H05,2024-04-26 22:58:00,2024-04-26 23:15:49.272884,OnTime,19.21,2,0,4.08,14.76,0.7683498178032274,17.821214733333335,0.8282263706969678,0.2764227642276423,C0076,0,0.10411244143675169,0,93.01
DL00797,O00894,D138,V066,H01,2024-01-15 01:08:00,2024-01-15 04:42:43.941796,Delayed,11.19,1,0,3.85,5.56,0.4968722073279714,214.73236326666665,0.02589269691544018,0.6924460431654677,C0636,0,0.08936550491510277,0,66.75
DL00798,O00850,D046,V073,H07,2024-07-31 22:19:00,2024-08-01 02:44:15.525375,OnTime,12.93,2,0,4.63,14.15,1.094354215003867,265.25875625,0.053344139134332544,0.327208480565371,C0601,0,0.15467904098994587,0,95.85
DL00799,O01233,D125,V103,H04,2024-04-25 19:34:00,,OnTime,11.72,1,0,4.41,9.63,0.8216723549488055,,,0.45794392523364486,C0520,0,0.08532423208191126,0,95.3
DL00800,O01147,D001,V008,H02,2024-04-20 00:58:00,2024-04-20 13:46:46.149267,Delayed,10.59,1,0,3.41,13.12,1.23890462700661,768.76915445,0.017066241438089998,0.2599085365853659,C0165,0,0.09442870632672333,0,63.94
DL00801,O00463,D151,V118,H07,2025-02-20 02:40:00,2025-02-20 04:53:27.043106,OnTime,12.81,0,0,3.78,18.21,1.4215456674473068,133.45071843333332,0.13645486673866797,0.2075782537067545,C0370,0,0.0,0,92.38
DL00802,O00691,D092,V086,H08,2024-11-18 03:56:00,2024-11-18 14:22:24.207063,OnTime,11.27,0,0,3.79,9.97,0.8846495119787046,626.40345105,0.01591625969379308,0.38014042126379133,C0532,0,0.0,0,92.44
DL00803,O00368,D080,V093,H05,2024-12-05 00:47:00,2024-12-05 02:50:15.142329,OnTime,13.02,3,0,3.98,12.99,0.9976958525345623,123.25237215,0.1053935090530426,0.30638953040800615,C0552,0,0.2304147465437788,0,90.89
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2025-11-09 09:20:46.099682,OnTime,9.3,1,0,3.94,9.13,0.9817204301075269,217.76832803333335,0.0419252885966158,0.43154435925520257,C0300,1,0.1075268817204301,0,92.1
DL00805,O00215,D033,V057,H07,2024-01-07 12:44:00,2024-01-07 11:01:00.000000,OnTime,16.4,2,0,4.73,9.99,0.6091463414634147,-103.0,,0.4734734734734735,C0341,0,0.12195121951219513,0,96.86
DL00806,O00128,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.684717,Delayed,40.11,2,1,2.68,24.27,0.6050860134629769,2258.894745283333,0.010744192508604828,0.1104243922538113,C0611,0,0.049862877088007976,1,59.91
DL00807,O00089,D103,V061,H05,2025-04-24 20:33:00,2025-04-25 04:18:13.985090,Failed,1.2,2,0,2.8,8.46,7.050000000000001,465.23308483333335,0.018184433299774327,0.33096926713947983,C0339,1,1.6666666666666667,0,41.46
DL00808,O00993,D055,V009,H04,2025-06-07 23:43:00,2025-06-08 22:37:54.973798,OnTime,10.76,1,0,4.77,9.73,0.9042750929368031,1374.9162299666666,0.0070767947806070295,0.4902363823227132,C0440,0,0.0929368029739777,0,97.46
DL00809,O01071,D043,V051,H05,2025-02-27 00:21:00,2025-02-27 16:48:45.890797,Delayed,13.21,1,1,4.41,16.54,1.2520817562452686,987.7648466166667,0.016744876127808655,0.2666263603385732,C0055,0,0.07570022710068129,1,70.41
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0,0,5.0,11.22,0.7367038739330269,156.61648283333332,0.07163996915918484,0.44563279857397503,C0452,1,0.0,0,100.0
DL00811,O00404,D160,V082,H01,2025-10-17 23:22:00,2025-10-17 21:59:16.160742,OnTime,8.18,0,0,3.16,10.81,1.321515892420538,-82.7306543,,0.2923219241443108,C0139,0,0.0,0,88.5
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,OnTime,23.74,4,0,5.0,11.75,0.49494524010109525,292.91663128333334,0.040113802854145286,0.425531914893617,C0407,0,0.16849199663016007,0,98.0
DL00813,O00869,D144,V045,H01,2024-02-26 07:08:00,2024-02-26 06:52:48.604826,OnTime,14.17,0,0,3.56,13.63,0.9618913196894849,-15.189919566666667,,0.2611885546588408,C0490,0,0.0,0,91.0
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341483,OnTime,8.94,0,0,3.81,12.08,1.3512304250559284,316.10569138333335,0.03821506644545318,0.3153973509933775,C0346,0,0.0,0,92.56
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,Delayed,13.86,0,0,2.94,18.01,1.2994227994227996,502.34224336666665,0.03585205154019717,0.16324264297612437,C0208,0,0.0,0,62.12
DL00816,O00857,D017,V047,H05,2025-05-20 21:07:00,2025-05-20 20:41:43.617855,OnTime,1.2,1,0,3.44,13.41,11.175,-25.27303575,,0.2565249813571961,C0104,1,0.8333333333333334,0,80.35
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.622512,OnTime,10.07,0,0,3.25,17.74,1.7616683217477653,112.49370853333333,0.15769770799887362,0.18320180383314544,C0430,0,0.0,0,89.06
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,OnTime,35.25,1,0,5.0,23.18,0.6575886524822695,273.68021111666667,0.08469739154841063,0.21570319240724764,C0576,0,0.028368794326241134,0,99.66
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,Delayed,32.56,2,0,,17.18,0.5276412776412776,425.24881446666666,0.04039987747301918,,C0157,0,0.06142506142506142,0,61.77
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,Delayed,30.97,2,0,3.07,21.48,0.6935744268647078,486.89767106666665,0.04411604588895011,0.14292364990689013,C0200,0,0.06457862447529868,0,62.17
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,OnTime,1.9,4,0,3.85,9.03,4.752631578947368,665.2931236166667,0.013572964576743422,0.42635658914728686,C0563,0,2.1052631578947367,0,67.81
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,OnTime,6.47,1,0,3.13,12.84,1.9845440494590418,183.97601446666667,0.06979170647446757,0.24376947040498442,C0427,0,0.1545595054095827,0,86.48
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,Failed,9.55,1,0,1.91,8.94,0.9361256544502616,795.90542345,0.011232490364556015,0.21364653243847875,C0590,1,0.10471204188481674,0,54.44
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779290,Failed,10.19,2,0,4.45,7.81,0.7664376840039254,782.8296548333333,0.009976627675995196,0.5697823303457107,C0093,1,0.19627085377821393,0,69.23
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,Failed,11.9,0,0,2.26,21.03,1.7672268907563025,375.6143538833333,0.055988275694416,0.10746552543984782,C0056,1,0.0,0,57.88
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,OnTime,24.56,1,0,3.83,14.2,0.5781758957654723,188.0487498,0.07551233398308932,0.26971830985915496,C0248,0,0.04071661237785017,0,92.2
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,OnTime,16.9,2,0,4.87,11.29,0.6680473372781065,10.330132516666668,1.0929191839296037,0.4313551815766165,C0353,0,0.1183431952662722,0,97.78
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,OnTime,8.27,0,0,4.79,14.23,1.7206771463119712,28.5286506,0.49879681305361145,0.33661278988053406,C0419,0,0.0,0,98.69
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,OnTime,7.91,2,0,3.83,6.45,0.8154235145385588,68.92489233333333,0.09358012441726606,0.5937984496124031,C0383,1,0.2528445006321112,0,89.68
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,OnTime,11.1,2,0,4.33,10.17,0.9162162162162162,-101.0,,0.4257620452310718,C0278,0,0.1801801801801802,0,93.67
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.447541,Failed,15.56,0,1,2.38,10.87,0.698586118251928,1346.4574590166667,0.00807303634229817,0.218951241950322,C0077,1,0.0,1,58.62
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,Failed,18.52,0,0,4.27,13.94,0.7526997840172787,617.6960880666667,0.022567732367596738,0.306312769010043,C0467,1,0.0,0,70.44
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,OnTime,16.28,0,0,4.22,17.55,1.078009828009828,137.93204806666665,0.1272365650042227,0.24045584045584042,C0512,0,0.0,0,95.12
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,OnTime,15.51,2,0,4.58,9.85,0.6350741457124436,303.28212203333334,0.032478010685105266,0.46497461928934014,C0478,0,0.1289490651192779,0,95.84
